order_id,user_id,order_number,product_id
857497,85799,13,4812
491425,169311,17,38984
2987788,73621,3,31805
2221892,76588,5,21053
678306,102456,4,33129
1112872,119270,14,9360
2880813,18374,62,7916
855769,123972,4,10423
1416898,168732,13,44290
437472,42079,6,15200
2722140,57856,28,40963
1448204,11912,22,36976
2541106,121524,30,25305
1206175,70169,27,14084
375519,37056,22,13176
2911172,29545,17,5876
810199,163400,6,4086
559123,160513,28,42445
1896414,59902,3,12409
2644130,35509,15,21903
1967903,203493,22,18272
964418,23297,22,31635
1806945,143142,37,18023
2170493,171596,14,38562
2171585,127264,20,1649
144540,13248,36,30776
2551454,46583,4,24964
181045,158053,7,6188
2826451,36672,27,36117
1621548,117675,6,4799
2616591,126939,46,19057
3254699,28104,4,33957
508478,18847,9,14874
29255,136149,3,39411
1221725,109858,8,20112
3184139,204536,6,21469
1476368,139732,4,27288
760389,22835,29,24186
1849399,125747,16,26168
829794,25454,2,41565
379855,45994,16,31717
727267,15995,10,24993
291138,153338,15,36695
2796938,14061,42,40634
1064757,109522,44,12099
410176,4507,18,3957
3121340,172287,61,35503
2168339,51992,1,32638
311343,16656,18,39561
2722371,169894,5,21288
323848,125901,8,37766
1975216,16804,6,4799
764876,181046,4,4410
506488,150629,20,11022
1443874,195958,9,39877
3192620,49278,1,20995
2915880,176463,7,39162
2607349,135266,4,148
2694819,28561,3,5258
1354040,174061,12,5876
2662824,53650,12,5876
3111991,140607,19,35921
2737930,3338,32,2552
5075,8260,3,46516
1326334,55049,43,5959
3101070,81974,19,13176
114546,178824,62,33198
2011789,59695,17,16797
951900,33689,1,39561
92495,103546,8,35535
1620476,56920,12,10403
2952308,157216,3,32710
1903402,145124,4,38100
357985,17050,22,36149
938416,23990,2,16019
724045,173878,8,41351
1232451,45648,18,27737
2229521,197938,2,32293
629688,141522,8,27104
2368679,8803,49,44632
2824740,101123,26,27521
2220148,92594,48,38266
2087697,99894,26,22825
2738899,58436,3,196
3362710,8468,3,16797
2074778,80671,7,18113
3323305,196233,51,13629
321907,2437,17,28849
3402435,27541,17,35982
1399324,201873,24,12863
1117787,160637,2,3221
1930974,107048,2,14648
11942,60703,11,25824
1767788,18622,30,26739
2814640,113622,2,37029
1249264,140081,31,27045
2678955,74744,1,41642
3399520,185932,11,8670
1825038,94930,41,48486
1014159,4192,45,45603
2791072,28284,5,31342
233067,193804,3,10699
57867,63790,21,30169
708008,69134,29,15683
2264534,48717,7,11520
2362623,82715,21,28156
1462571,170127,15,48878
3037711,179589,8,40836
3332224,60219,22,24489
1493595,183972,4,8518
651121,19537,24,47246
2310337,17308,6,39275
2743220,110497,29,17461
324806,42774,9,47209
1953530,11261,52,48364
2502228,134459,7,26911
3229770,153770,11,48370
2075429,100316,14,21086
3152518,173647,4,48068
429577,118309,16,22359
990203,188528,3,16997
872638,158906,41,26714
739072,36987,41,3777
1911910,86020,31,8204
2902898,170798,2,2962
2963171,145785,4,6969
1715641,44801,9,23025
46316,186061,3,39411
1219521,145841,35,31717
2561209,186113,6,2923
1569658,136492,4,48491
2134666,96607,13,48900
17213,87688,37,17766
938470,155209,8,34126
1149298,100935,58,20842
2520790,109974,38,7485
1793029,188095,4,32619
1209424,53219,20,28020
1518718,88639,20,8173
1094055,108579,3,15613
304614,40259,10,28699
1553564,130913,6,24852
1731734,152698,2,44292
155465,68173,5,46656
3387146,197654,26,13176
631696,178490,14,16283
1491544,19998,11,20573
2268145,50475,10,12562
155881,15743,34,26209
456239,69985,59,44359
597069,182652,8,37998
1414646,94045,2,5194
573239,97729,65,43252
459641,97821,33,33151
1384561,203040,78,41319
611568,116377,12,24184
1354153,35888,2,46802
2837645,56445,8,37646
111386,148399,5,42265
1019830,71012,4,45535
306396,8792,13,7500
1852075,51886,5,40411
2982644,184844,6,36011
388588,98366,6,31623
1424750,15077,14,33990
2724610,51636,5,28476
1886816,82629,2,24799
2593420,51261,28,28289
1567634,151599,29,7781
105145,193040,41,6585
3227028,38999,67,44422
350282,153714,12,24830
2700035,37004,11,45916
295311,123572,21,34949
1778786,71049,38,47888
1564571,8359,31,24024
1633719,99907,1,31612
2433841,41903,6,19478
3352992,66918,12,48868
2778000,17987,4,26604
541118,142872,33,42445
25882,102501,28,4605
785992,12233,10,12516
1194454,6684,5,43352
2081258,157635,32,22234
489907,35285,3,29388
2463775,161545,14,34862
3077594,157291,8,30291
326787,143017,31,35504
2663066,55223,12,24097
1827242,14509,18,25832
1459394,129150,2,23054
2738786,84543,14,45343
2844202,35863,21,24852
3314699,190484,43,45007
1092704,30035,34,10749
3264048,61607,23,47209
2921348,81708,14,27845
1054229,171019,2,22142
2984270,196580,4,45998
453858,192245,28,5115
807064,18452,2,15830
50990,27639,28,7559
1058356,129050,24,25537
1687929,128438,8,25380
1739643,79585,2,22876
68802,148448,33,35277
2330164,63992,15,44570
214526,119288,6,29373
2077509,177224,31,8138
1074152,16705,8,48041
1483939,106474,24,48857
1547759,179149,44,47734
1872547,92573,34,24489
1554454,86274,28,28682
1664171,26455,1,42585
3154068,96227,30,8670
792519,88071,29,29487
211288,178882,29,39475
1304696,31632,40,36695
1154168,35378,4,26128
850550,66817,66,5450
2408441,15882,3,10814
1835217,77256,5,1774
640951,136034,3,34551
2779501,196704,36,10504
3107428,138967,38,8244
277124,204808,2,29307
2388851,150140,50,7808
2533922,32883,5,11777
2316381,82355,17,39004
2042293,33283,23,16665
890094,31283,16,2966
2446053,43418,5,24117
2441749,93621,4,19348
358063,58929,8,39464
2723621,55458,1,34126
2177722,27055,13,10036
3130388,124497,13,45007
3137039,22244,10,47766
936009,2923,21,16083
2550295,49406,87,9955
3005980,127708,65,11759
1994151,59412,19,24852
1782872,120285,31,40251
2987421,80670,3,35217
1829457,164836,18,21616
516745,161399,6,17807
1255591,6312,4,38419
3239299,16600,27,27966
2356371,198643,9,47611
2168025,56087,46,11448
3039674,30947,18,18670
117110,144435,21,1337
1743809,133629,13,19019
1892407,17428,9,8571
3213939,90796,3,45946
2410046,151445,6,13198
253771,58431,8,25146
548566,91267,1,11461
2750807,40582,11,17461
1839678,148731,5,49522
320992,92161,25,405
734037,173013,6,287
2699008,1540,19,37710
931784,204730,27,30776
599458,92282,1,4724
948762,143183,16,2295
1367610,8693,16,9339
7880,68857,15,30489
3153848,152104,8,26209
3400639,15773,29,3631
3399617,179372,6,432
1020910,115750,2,30489
2142518,25361,24,26128
3086268,161897,30,2298
1123096,17059,3,31555
1109101,200306,1,35951
119734,32246,14,4595
1329871,193917,2,27313
3216979,185619,13,21469
2171899,4358,50,37067
1705455,170465,10,31100
2830762,167221,9,35168
474835,150070,3,8859
948913,44913,42,40077
2812010,19570,5,7179
63225,38186,2,35633
3411778,104773,27,24954
2803788,109530,8,14999
620733,97791,7,42701
2860426,33073,3,7156
3362259,29561,18,39947
928616,110049,21,5422
3069124,40981,18,27156
3024797,27638,3,33783
1806104,89187,17,30334
1924583,76377,23,28204
2010101,72750,11,9020
2092126,12742,7,38185
907557,74159,1,35652
2296128,200185,21,35121
1063574,17335,3,21083
2760014,126968,8,28597
2384071,91275,23,24427
902331,24818,1,24852
3012324,143332,3,22963
542579,36413,4,36070
1242254,16652,18,7076
1606695,206016,12,21010
1798701,13862,36,48900
1654148,37549,8,37687
342064,197236,4,12606
2426029,48969,89,32864
1376837,53044,2,22890
525044,115514,17,13176
437195,186009,13,12703
1918925,67555,5,43378
167863,35750,9,11005
3052962,42925,15,44008
905596,140804,9,44904
3126984,179443,2,21137
2687193,114796,20,27966
1431428,147662,6,12945
317781,68650,4,43755
1809807,137506,39,24506
91662,184588,15,5876
1408107,77778,31,27941
374161,185679,4,3869
3327290,75598,2,10862
1935154,52862,4,37067
3079838,180432,18,24701
1293178,42990,24,13668
2120736,114343,2,20906
2983384,8294,2,16254
1851199,22827,8,28985
250161,121725,3,12572
3286560,42955,32,40310
2151313,16000,7,38984
1786267,20367,38,22952
462487,104892,3,24964
4230,88541,17,32492
2305118,22311,16,5450
1056978,23963,47,35503
711233,132359,66,42244
988379,112260,50,13829
1666519,130472,4,12427
1772920,94312,9,21137
3226012,1596,2,32955
1206266,33577,9,8953
1845344,171196,57,33768
1334033,78243,42,27177
48560,48113,12,43789
1970713,43513,1,3464
686151,26968,27,5876
1462903,91197,6,13712
1203931,185524,25,22713
684920,113836,27,16145
2396599,145336,15,32931
1851483,65933,9,24852
47771,89311,9,31981
2046932,173811,27,32691
2735444,185012,19,13884
937410,182160,52,31759
3270472,87819,3,33120
3213000,129711,3,1365
2492831,191202,7,22610
1470658,69139,34,45123
1155889,53090,2,38293
2213163,97084,3,12503
3288888,127659,4,33787
186410,194395,26,37053
569132,16492,8,48396
1716977,17840,17,44377
1693449,124900,13,11224
1890780,126860,2,23543
2027761,100455,2,7649
339183,145083,14,34927
467063,106408,16,26282
2741042,29176,42,30489
3282416,199337,5,26165
3330804,175071,23,25832
2028919,103006,3,48745
3127417,152684,4,9438
1277443,143180,22,21903
1246337,12992,1,41165
3289053,72130,1,27845
764437,108527,9,7598
2696439,142876,13,12442
435783,8779,13,47626
1027379,176228,18,29996
1296188,27445,59,13984
152003,21163,68,27845
2775050,161836,14,9284
2179840,190230,8,13198
2492482,134478,52,16521
2573862,152158,42,25837
904609,153673,20,30489
297675,37982,54,40377
1265859,130445,95,4920
2483756,9888,14,39275
3140730,2620,5,24852
2780265,42948,3,45599
407419,86326,28,19508
1097683,159400,24,27189
1665857,11288,4,49171
2737969,119073,3,33195
2849313,118589,29,22035
2170354,197523,7,33754
3335813,205047,22,26209
2719093,180639,6,13176
3181800,205325,36,11983
969899,149723,7,19714
1663620,88894,1,9038
3215866,153151,3,26604
3226291,188783,21,37687
2885150,125863,4,9755
1010903,111764,1,16185
2912303,91932,31,16617
2953848,127111,1,26475
2231123,11809,68,37053
1524494,66026,5,7969
1538280,18852,7,25588
1256378,176172,9,4799
1810403,6391,5,2295
2818548,178425,11,48017
867726,83975,7,7848
3022538,162390,2,23634
3255362,174144,2,40009
2318053,60188,3,49235
324748,106767,8,4562
1402433,82544,25,36550
1054684,25926,30,49319
3110318,157565,47,14197
100358,120866,41,48600
3243725,163142,7,44632
1723153,157123,1,25340
2873312,132190,2,13176
431880,131110,1,19389
1159719,77027,18,46069
1286030,15811,28,17183
902021,175627,73,38274
2315064,33927,16,21405
860273,128520,2,12896
2171849,105243,14,29871
818508,167263,3,40604
1519479,101646,2,17794
3312901,117337,13,45007
650510,132872,1,24964
2307924,46215,8,30571
1218990,16760,3,33394
1434622,64772,6,46906
2212967,59112,20,691
346130,150074,7,25931
554874,107961,4,16797
1619198,81944,17,31985
23313,80202,2,19678
289523,32923,7,18471
2292934,132589,24,35842
2701404,160956,7,25659
373864,198554,2,32707
2191173,92605,13,32211
3292452,25668,2,210
1496341,49200,52,22008
1398815,26588,2,10603
3077601,185694,20,5912
3125914,137750,38,10070
481034,43235,22,9327
728784,106664,40,4920
1488998,149669,68,7688
1668852,135781,4,25340
3022242,43489,4,26790
2108585,119972,4,44340
3259491,150060,26,18471
2695514,83652,9,21996
981425,190484,14,21938
2640158,52259,53,11520
2152480,40349,2,45061
1672042,192929,5,21616
636338,67772,1,7704
2715480,122391,16,5161
2480968,153114,1,7412
1195787,23218,10,21938
813292,23214,7,49520
1430152,129685,19,30323
1461628,121383,3,43961
1604340,47395,5,47209
2006751,186736,14,1244
1586823,194050,23,43352
2459896,158548,20,9000
965784,143785,4,32883
350506,125116,2,23953
2497609,129503,3,38444
1045110,27411,16,8859
2637889,163010,4,27086
1784492,125222,7,40268
957657,188525,62,17207
2281940,49821,24,31717
2525116,108596,26,49279
2519169,123389,7,27020
2647039,105181,16,12060
3319257,92072,17,35547
1375227,130108,9,4297
1186871,21285,21,12341
2943454,158412,53,22395
2356396,130062,3,49683
1641879,148883,1,2661
2354181,186631,4,33756
1578250,51838,22,44795
1972189,150648,11,37966
1407293,169606,3,26324
3090621,22824,66,2086
1429308,86569,70,26209
3226026,67968,4,38312
2853177,199242,26,44632
3031678,167404,24,16797
324579,91640,2,22666
3148578,128451,6,37405
3072723,169597,25,1096
2622910,145244,12,16479
836196,172039,65,5450
2041841,167701,39,37067
1794159,9004,5,3118
899353,152638,10,32079
1619497,86978,7,36011
508132,203027,55,16759
1716930,172369,13,46149
1650160,202311,19,38312
403475,46254,13,29077
1233227,40657,1,10978
2537778,139637,10,47912
1925395,17495,12,8174
2090334,93820,25,14161
2516180,41189,11,5388
2904191,4326,24,18439
726072,174486,26,23734
288769,17555,32,17183
1534273,167012,5,28204
556206,111100,8,29270
2365179,32090,7,35269
865726,73256,23,5373
2656712,105393,36,45793
2258421,191475,13,13380
1338710,77465,3,19773
3184832,72153,28,30913
1951418,42555,51,44910
3046694,164757,10,13870
2778840,200363,4,1938
2830266,28994,1,24362
2608521,118736,17,45007
2997116,158009,7,36618
2422933,132897,8,41618
2126644,172325,22,7963
292779,85353,12,32650
1902630,103038,12,13198
1376420,192266,31,39993
2971037,87360,45,18370
841448,83234,2,29987
3095828,138149,3,26932
2775782,134295,21,45578
3079210,36869,5,22935
2224762,20843,9,26165
1766283,199543,1,10528
243859,77893,5,49235
653034,148604,4,43958
2689131,124481,6,33401
2363458,23395,15,13528
1676747,127629,3,47766
281100,44051,3,45007
2844080,59162,22,8859
1773835,71677,5,22963
2638745,81358,12,22736
92981,50532,21,10714
1166444,190524,25,4985
504159,131610,4,41406
903797,11415,3,21527
536436,35779,22,49235
1612590,159449,3,26209
1371851,111173,27,12322
734897,61116,1,15333
3030166,158927,18,43338
2625605,135708,39,23909
196494,138889,6,24852
3112601,67334,50,19562
2437256,84001,11,41658
544064,62898,11,14100
104790,156000,12,13768
143941,116745,18,29874
1255501,103072,6,29662
155574,145942,48,8048
2324788,88073,25,44949
440190,80379,46,18811
754942,46684,10,35221
2165889,185527,10,46969
1044418,193367,17,9337
2868053,204503,14,39928
717517,21439,3,1244
598129,5224,25,23088
2727839,88150,70,38544
995953,23733,53,7916
2888412,115721,3,49235
205909,150937,13,31506
1191218,122877,14,11536
2957503,44050,28,38480
2929673,31987,10,39947
3404697,2489,26,46720
1109167,45757,26,10957
1734663,36508,27,31717
1111741,121592,74,38739
50935,100835,6,48953
1799489,110180,12,32784
380000,85214,29,8012
2930818,62871,5,29471
2069448,155270,22,24850
2966637,163764,18,12341
685246,5876,4,10129
887294,106455,17,18376
2224192,103881,32,48341
65155,166597,18,47766
1747334,200260,2,12872
936852,201268,15,18606
2254014,129304,36,47626
578452,98085,31,6184
2032810,62728,2,21938
2846621,121273,28,37442
3110090,22195,4,43122
14219,202392,18,20760
3008126,100349,10,30391
3361265,100536,16,27356
1621639,142932,51,24643
1222715,28309,1,7485
1804401,110299,12,44661
1324657,157679,6,7781
1102973,26829,4,22713
1983197,66440,43,31766
850736,136072,20,47993
3044751,27992,6,8239
781845,47758,1,18963
1949580,84895,10,10814
856002,163685,3,47675
2013381,7568,5,9584
796165,13000,9,37841
1171813,172034,61,27172
1899270,105834,25,39928
1886198,88460,27,46789
1356448,9422,18,35181
1542978,194449,4,47209
2394102,133516,14,40174
1597131,56683,2,39408
1386785,196835,2,15290
602856,136615,2,38291
1126806,136375,4,23341
1999378,196258,24,17316
2310389,146193,25,18212
2627963,2688,23,27514
3354943,40692,13,27548
1777463,48609,1,21903
693986,22274,82,25146
1857533,139688,53,43662
183706,135959,11,7743
2924031,153598,5,43789
3167700,187327,4,47626
3364191,150805,8,28985
2128372,125086,8,38689
975965,13303,4,25691
1820755,119144,31,23740
2809303,53648,23,1688
2111879,113229,12,14704
2779954,146322,6,1947
581870,126990,27,46979
1234074,68635,5,27845
1703537,60710,12,36865
2875993,190593,20,45185
2541922,7399,3,13554
1479689,81348,12,39781
701913,41117,51,9390
3382603,89639,76,11520
147076,96662,1,27344
53182,7757,8,38996
2521130,27466,7,8789
1886158,141891,11,30885
1514895,34749,9,34358
701779,154876,12,47877
1178472,30575,16,20327
307197,68505,41,46906
199444,136569,10,27156
2163757,13144,17,28051
2343474,177469,20,4428
2506774,72577,54,10863
2426450,163629,36,9390
926817,106018,15,19051
53551,57415,12,2361
1791178,157607,30,47144
1455774,39109,54,26138
2418755,144876,2,25659
1295830,40520,3,42508
1392843,179904,49,35594
1736378,8975,17,27663
1326506,5002,7,26768
657162,122940,8,49098
1542463,60564,21,38340
3003474,30271,8,14486
1046899,82094,18,17758
133346,61502,27,47766
1890564,161747,29,40706
1405730,80232,2,8670
383279,76977,3,26486
3367573,182282,36,24810
2398070,188528,8,15490
1511515,1617,1,10514
1583888,59323,25,39303
1473021,17703,6,17942
3228431,189327,23,4799
2205565,194650,1,16521
1975343,51947,17,12597
1809372,58707,2,11974
962768,67338,13,29094
1646615,128354,18,41665
583231,155002,8,9387
1571245,64752,21,3957
280114,174984,23,4006
2510283,170172,9,34584
3372435,54991,30,34429
3031641,18208,13,25093
733458,161399,9,35921
1890015,169071,2,17419
3120819,6933,54,44622
2302247,204053,13,6110
810158,150210,14,9092
3068360,108891,24,13176
1947433,69823,3,49401
647523,86142,37,43295
2310402,31836,23,26315
956418,37470,44,30450
2389855,65638,4,10752
2878315,87605,4,46206
2581216,69916,1,24053
495704,66844,30,10644
3169218,60913,2,24489
3076754,134094,3,47977
2858420,132653,16,21295
1461607,133893,5,13629
2952203,67358,5,42028
2891274,12657,2,16019
1380886,97285,8,26604
2464479,152824,11,45007
2043872,161971,20,14129
1510822,94768,16,40969
1457571,73836,7,8518
1921486,37481,24,13176
2647846,161474,7,29584
2219224,160194,91,35942
2649470,194231,11,28204
2961133,97060,9,17316
648302,90443,1,19348
1944772,44848,8,47950
31170,155961,42,34
2098864,3913,1,31958
2398037,53561,29,39059
185063,3770,41,31506
1833504,198439,2,2256
1675374,161438,4,19033
2138081,32980,7,31717
1167234,42719,5,34166
2939669,116592,17,19706
3222981,90433,7,46627
913157,191007,49,6858
693970,74941,1,21903
1981029,181800,4,44359
877801,69974,27,38563
282754,54500,60,47479
2871506,184897,13,35383
260493,112809,7,40287
1203593,131771,56,43445
3254172,85844,8,27966
2084547,64337,17,16759
1908672,105501,44,17723
3208696,106260,13,38689
892068,40189,5,19068
885418,25224,3,13535
1612334,45461,55,40897
1384866,45460,9,32747
3181507,78195,28,48006
1822684,160081,3,16759
1021623,13420,1,46149
354035,103776,4,47333
2959710,107286,12,8277
726488,22843,9,24852
401240,195563,7,33000
1439253,33200,6,12875
1542332,75755,3,40709
2582474,148554,5,20437
1487552,120928,2,27845
825692,156128,5,28849
191892,35017,37,4952
423389,143360,9,47553
301801,126022,7,13198
2704963,41433,8,28842
2701316,59512,2,49683
2695031,131509,13,32079
2837772,80280,36,31299
3176265,138430,20,43352
2696260,190768,4,16415
697456,127893,21,42265
716668,7129,12,21333
598541,81505,48,6178
2627963,2688,23,9076
3136526,50195,31,29473
2983072,18767,8,28123
1766392,58429,18,49235
3236194,55831,25,40604
1969114,95781,19,33754
1716244,162713,3,10133
1276246,144757,2,23405
1119680,44187,7,26525
3321413,63557,13,17168
792408,130285,1,39475
2381518,39685,26,9210
2466921,91651,14,33527
2105872,123229,4,22151
1352445,130470,5,20607
1244902,89117,6,13032
2655077,44429,3,8412
1541018,76047,1,24852
67402,90934,8,45447
3257471,35753,38,47940
1900630,60916,10,18745
2427742,111891,42,13008
2742344,114346,1,47591
113045,87253,2,27573
1266157,104855,91,35535
1854333,120939,12,21070
2051542,108983,7,32689
2060324,21543,6,45066
2151504,103275,43,3868
116418,42199,5,21137
515995,117635,7,47492
39623,108546,14,33891
1859171,119999,4,41198
332302,151061,8,7849
68351,203848,13,12078
1586830,129863,1,41129
2858807,103419,57,25332
897122,82464,23,44359
1278320,11004,6,25544
478051,146049,20,17568
2634766,142674,5,4920
1841959,100212,1,37524
370719,6889,4,22754
3153307,5206,11,34565
954868,204805,1,44177
1730645,4541,7,7806
492049,151678,8,6184
67910,203239,33,47209
1703560,160301,1,27012
657184,42392,33,8277
1965677,44338,2,21903
3000350,33803,2,43394
2418139,51978,3,40396
1832967,175294,7,46667
3410854,176063,17,37366
2969604,80568,2,12419
3180909,7958,7,22935
1680129,154155,4,38593
113878,142358,50,22935
2697593,75431,31,30391
632770,94141,7,46584
878835,144175,6,11422
552687,60730,1,39877
1786746,27622,22,13176
665817,196783,5,13452
1443274,204197,17,15079
2310245,42879,5,35750
2196901,172803,24,44628
82626,53639,33,4977
209118,167523,6,12341
628140,32064,9,39581
1399002,149470,2,9076
455410,88297,6,38273
2397032,49834,18,46900
1523331,179324,9,32511
2917990,149090,11,21137
796047,192915,12,47601
3305200,83862,13,25466
1058305,77795,2,44643
2229093,18846,3,35263
622054,152316,21,31805
2248021,173118,19,17526
997021,14669,40,14761
1921368,106445,30,44911
1079296,46416,10,46616
2055751,166333,29,28917
2180402,136522,2,43195
2678635,184102,20,38928
857094,24720,38,49508
2077479,32270,1,2573
355463,141094,4,22474
3000966,147102,49,46906
3313252,147538,3,25013
1753810,165288,1,22993
2460475,58601,2,25122
2072796,168760,6,24680
109852,154195,3,40545
305910,122376,6,4920
292541,177315,3,13249
2544889,183080,1,45123
1801162,102022,13,19208
2939543,78608,22,8277
1669482,181155,8,9839
2762300,14397,26,11301
2768487,114703,2,32486
2392511,14561,8,47305
174526,134505,7,22326
2259257,38035,7,44487
2488074,185445,1,39561
2168841,67423,2,19660
1358469,112228,2,31707
777873,163612,24,14129
3036629,167901,13,25281
1026816,140946,4,41220
603968,202100,8,30659
2878396,14920,59,26493
12159,193056,29,28204
3161783,36740,45,46294
965106,2335,26,46041
3223271,141094,49,25466
3113784,100593,46,15712
2197307,112654,71,27625
860410,72377,26,3376
3209310,141946,6,1076
507258,165408,7,24489
811312,196775,4,9339
789282,133701,16,25623
3230515,134862,3,40063
1404358,2075,3,24631
2332732,83293,44,30233
440028,74396,19,43920
1194960,142018,2,20114
1033488,5185,6,30450
2383113,72323,39,18599
2361161,36163,30,47626
1789135,54415,14,43961
3269656,159098,6,18439
2919711,3575,1,24940
2062311,56620,27,365
2459904,68470,9,3107
647278,28015,18,2611
3086501,60619,10,2855
389268,152120,6,18030
2481077,188192,6,18761
1232011,78526,15,29432
2982108,167833,20,10385
1731242,18132,20,6104
1879435,131790,10,17878
912842,106643,3,21903
403767,161379,19,8479
2834182,123619,32,43352
912187,6650,31,44765
2776777,86461,5,16490
104104,4694,29,25495
138079,175498,5,27454
1786109,170386,3,11182
897593,177690,8,11520
1905667,186354,24,22035
1798878,110586,2,18980
3322081,143328,1,49075
3196712,123409,2,43641
2617191,115006,7,5876
2629819,38553,42,28204
3051557,113130,3,24852
2908674,17847,12,16020
879767,158064,18,18027
2545222,187032,9,3142
2757267,82229,19,44765
430889,127256,14,39275
1661576,112679,1,1835
953376,43291,16,24852
3124603,44396,7,35004
1436124,8605,3,42347
1886297,38936,10,46992
2009504,88160,37,24701
626448,10234,1,18150
2383464,14799,25,24852
2020194,42545,27,46138
2547282,192269,3,21847
138859,57676,2,823
657144,194612,2,21405
126360,48477,42,6889
606347,174515,1,27086
258547,98823,13,31384
2429723,160426,91,41774
31987,63493,13,21137
229226,66250,41,22795
342426,42932,19,9558
1628860,205405,15,47209
1388262,204408,1,48068
1462905,54844,23,32204
638662,21582,35,36342
2533150,64645,17,46569
2190511,44301,29,20119
2823456,43810,45,1025
3019436,11894,45,5068
3163711,143371,6,46274
516700,188767,6,48745
1881508,71585,9,27086
2472595,33090,8,18479
1136578,103408,8,45613
1664811,109400,6,48186
536412,123120,1,16363
1750298,119987,3,21174
2392520,173644,3,20995
316306,122214,8,34358
619658,56412,15,17600
1387201,46792,41,22035
2357336,66090,48,28204
1933976,43454,11,22475
728791,23103,2,4920
1496166,182205,25,44042
270304,50724,20,16797
2409045,182329,1,40571
1867663,35154,1,31612
2961515,133776,2,23734
3130934,179617,6,46667
614508,179867,24,49683
639393,168903,7,47500
629918,140358,12,21292
2886895,190421,19,5134
2092759,38683,77,10385
694543,75843,14,19155
2631095,77435,4,15700
2451991,139517,2,40417
1599642,62886,14,12276
2972752,149526,19,24852
2844951,58779,12,12545
2719147,143512,17,39857
1134109,95324,4,8877
203087,202015,2,18523
561907,17977,1,4210
3007409,9225,2,32099
383948,125912,9,169
3318625,158015,26,36316
2587028,199797,59,35221
2594552,154828,12,25890
1267936,108148,49,14947
3066788,17775,22,44213
2097561,154397,15,23236
780600,104499,2,21137
1607965,93061,14,33120
1797233,43227,2,32177
200672,99396,3,4957
1569864,104501,11,9076
2361744,113660,98,40706
3127436,49591,15,13176
2608241,131033,30,40396
2304034,76121,22,42625
3098355,17420,28,37646
2714755,129477,23,46458
1286730,157397,7,2228
2517596,151360,3,5031
311142,83243,7,2668
2935892,195264,11,31215
695553,60406,64,25466
945226,198983,1,30545
506433,196093,20,32773
2321937,94476,1,17334
2669552,53303,51,47950
1828092,30760,21,27509
1550272,204185,5,40198
2769733,26693,18,12218
3044441,159946,6,4796
662720,198567,53,44359
959587,200242,2,20704
522090,109588,37,13176
3062665,55938,21,29487
3044157,19262,5,18531
2505283,11564,3,20395
175041,58562,16,40541
2437919,144200,1,44116
1881422,112392,4,13176
245451,147893,5,13198
2077949,35860,4,18471
3275365,19789,10,16797
1373944,146651,4,47209
982760,201169,3,29506
623449,85189,8,37276
3407791,18132,66,41618
1673079,42256,11,35782
803488,4192,28,24184
864335,21355,10,7461
3387056,59285,39,28613
3068904,184450,12,2050
2804210,22194,4,20995
646577,73315,7,27086
2469534,175204,15,12212
2063551,169920,17,44632
519052,136844,35,18465
3281710,199587,3,35939
3250584,136558,13,43739
17871,104903,2,6873
917936,186357,7,19982
956037,160997,43,49481
1691926,37929,15,13176
1644757,111591,16,34530
102438,21299,13,29487
1675564,20887,10,49165
359311,880,49,40706
2246154,90684,23,17794
642333,9910,38,13874
2983041,180674,33,2314
2033006,118164,31,8756
3121952,132273,4,41950
591122,75804,21,8251
482842,185999,5,5876
2957162,142071,2,35284
2519431,9524,12,1335
1012883,156188,6,4920
3231881,190801,48,27966
558223,136271,17,28371
2891160,79650,5,29646
358384,170548,54,34270
2315372,72578,3,13560
3061814,91326,33,37335
2767841,148537,7,41844
1856644,140938,2,23799
1181856,167161,6,30480
799662,151816,20,22935
3398676,138179,5,32134
2954422,186185,50,38993
3360586,205510,4,8670
2317643,48369,21,17794
84555,201185,75,47621
144304,80783,2,32605
2946634,130342,83,12341
823139,85296,81,4097
2852247,70856,6,38739
2022823,124666,15,10441
757262,109812,40,37687
441679,193858,18,27737
83511,143447,26,3952
426860,20100,15,41290
3411663,40641,57,31678
708993,104339,98,6052
3009591,116780,6,6141
3238915,26665,5,31577
2519716,150,7,23451
102059,29979,51,5876
3309811,121818,23,3957
2759122,179688,20,48183
2107048,84761,5,31727
1789983,57167,3,32689
1697581,199068,1,46969
477176,188138,12,47209
574245,35936,5,41319
1638248,82168,12,10447
126366,497,6,3599
56026,6144,36,47209
1958300,48744,4,48131
3368694,24096,82,47044
2328150,189190,14,18104
1818352,95861,49,13829
1763860,4518,2,46667
3075447,74193,50,17122
606120,171957,17,30169
1880567,134435,5,3861
2077490,17936,6,10305
2630513,29107,6,34358
1908446,83352,2,13176
2003001,90172,13,895
2665607,118998,13,45741
3044152,133641,8,24852
1628339,91353,3,7837
412546,44227,7,1158
1107697,63198,18,46817
2251011,193056,57,33575
2247247,94676,4,26842
175368,102186,8,21019
869185,159214,29,14218
327038,74168,8,27429
1187296,96216,42,19146
3217141,100593,88,26604
3383960,105830,3,49544
1353560,82972,20,16793
514209,7370,4,48015
603963,61031,2,6748
2498943,38084,18,22089
2863526,29915,3,15687
85792,174059,6,30233
1714355,30312,12,44643
2655581,108790,16,18627
1271300,185135,13,47209
176420,31979,10,22963
3193555,12053,2,16185
495097,144299,6,41844
143434,103799,7,36685
3336836,171879,13,14126
786103,158342,7,8713
